지역,날짜,오존(O3),미세먼지(PM10),초미세먼지(PM2.5)
수원,2018-06-23,0.03644444444444442,40.535714285714285,21.595238095238095
수원,2018-06-24,0.05802777777777776,57.467065868263475,34.89880952380953
수원,2018-06-25,0.049078571428571416,55.97619047619048,30.589285714285715
수원,2018-06-26,0.03773758865248224,48.85454545454545,29.20833333333333
수원,2018-06-27,0.04301388888888888,30.27710843373494,17.702380952380953
수원,2018-06-28,0.023506944444444417,20.746753246753247,10.856209150326798
수원,2018-06-29,0.04144444444444443,42.08053691275168,24.88157894736842
수원,2018-06-30,0.023680555555555528,43.573248407643305,22.244047619047624
수원,2018-07-01,0.02165972222222219,11.386904761904766,5.309523809523808
수원,2018-07-02,0.025121428571428548,11.700598802395211,5.6190476190476195
수원,2018-07-03,0.014531468531468512,16.0,7.553571428571429
수원,2018-07-04,0.022298611111111075,23.91666666666667,11.642857142857142
수원,2018-07-05,0.02184722222222219,30.48148148148148,18.553571428571427
수원,2018-07-06,0.019659722222222214,8.392857142857142,2.9079754601226995
수원,2018-07-07,0.031201388888888876,10.017964071856287,4.63855421686747
수원,2018-07-08,0.032451388888888884,13.345238095238097,6.341317365269461
수원,2018-07-09,0.009461538461538452,10.952380952380953,5.416666666666668
수원,2018-07-10,0.009035211267605626,27.648809523809533,12.458333333333336
수원,2018-07-11,0.010423611111111087,32.52439024390244,15.684523809523812
수원,2018-07-12,0.009397163120567351,28.281437125748507,14.226190476190474
수원,2018-07-13,0.012755244755244732,21.910714285714285,11.55487804878049
수원,2018-07-14,0.01851388888888886,22.392857142857146,12.664634146341465
수원,2018-07-15,0.023666666666666638,26.32727272727273,16.0
수원,2018-07-16,0.018190789473684185,31.88414634146341,20.391566265060238
수원,2018-07-17,0.016031055900621077,34.0,22.43030303030303
수원,2018-07-18,0.022613095238095196,38.7710843373494,27.29090909090909
수원,2018-07-19,0.023255952380952342,35.951807228915655,23.58333333333333
수원,2018-07-20,0.03336144578313252,37.00595238095238,22.89221556886228
수원,2018-07-21,0.03467857142857141,38.493670886075954,24.79245283018868
수원,2018-07-22,0.059940476190476225,38.96835443037975,25.312883435582823
수원,2018-07-23,0.039097560975609714,39.4311377245509,24.42261904761905
수원,2018-07-24,0.047190476190476185,47.2754491017964,28.712574850299397
수원,2018-07-25,0.02848795180722889,30.071856287425145,17.4047619047619
수원,2018-07-26,0.029216560509554113,43.88,25.44303797468355
수원,2018-07-27,0.037057692307692285,54.987012987012996,35.331210191082796
수원,2018-07-28,0.027559523809523784,48.33333333333334,29.190476190476193
수원,2018-07-29,0.02888095238095237,22.54878048780488,13.412121212121212
수원,2018-07-30,0.03229878048780485,14.363095238095234,7.826347305389223
수원,2018-07-31,0.044374999999999984,23.69642857142857,12.5688622754491
수원,2018-08-01,0.04334640522875816,41.189542483660134,21.42207792207792
수원,2018-08-02,0.04651006711409395,42.51655629139072,24.241830065359483
수원,2018-08-03,0.04653658536585365,46.16875,29.86666666666667
수원,2018-08-04,0.030827380952380957,35.93373493975903,21.874251497005986
수원,2018-08-05,0.025434523809523785,31.87577639751553,16.827380952380953
